narration_id, participant_id, video_id, narration_timestamp, start_timestamp, stop_timestamp, start_frame, stop_frame, narration, verb, verb_class, noun, noun_class, all_nouns, all_noun_classes
P11_104_54, P11, P11_104, 00:03:28.850, 00:03:28.40, 00:03:35.75, 10420, 10787, rinse pot, rinse, 2, pot, 29, ['pot'], [29]
P11_104_55, P11, P11_104, 00:03:35.850, 00:03:35.74, 00:03:36.40, 10787, 10820, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P11_104_56, P11, P11_104, 00:03:37.350, 00:03:37.16, 00:03:38.29, 10858, 10914, put pot on drying rack, put-on, 1, pot, 29, ['pot', 'rack:drying'], [29, 110]
P11_104_59, P11, P11_104, 00:03:53.850, 00:03:53.67, 00:03:55.25, 11683, 11762, pick up bowls, pick-up, 0, bowl, 7, ['bowl'], [7]
P11_104_60, P11, P11_104, 00:03:56.102, 00:03:54.60, 00:03:56.92, 11730, 11846, put down bowls, put-down, 1, bowl, 7, ['bowl'], [7]
P11_104_7, P11, P11_104, 00:00:18.351, 00:00:17.94, 00:00:20.20, 897, 1010, pick up pot, pick-up, 0, pot, 29, ['pot'], [29]
P11_104_73, P11, P11_104, 00:04:48.601, 00:04:48.15, 00:04:48.57, 14407, 14428, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P11_104_74, P11, P11_104, 00:04:48.852, 00:04:48.70, 00:04:50.03, 14435, 14501, rinse dish rag, rinse, 2, rag:dish, 17, ['rag:dish'], [17]
P11_104_75, P11, P11_104, 00:04:49.600, 00:04:48.80, 00:04:50.30, 14440, 14515, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P11_104_78, P11, P11_104, 00:05:05.850, 00:05:05.02, 00:05:07.82, 15251, 15391, rinse dish rag, rinse, 2, rag:dish, 17, ['rag:dish'], [17]
P11_104_79, P11, P11_104, 00:05:08.102, 00:05:07.87, 00:05:08.45, 15393, 15422, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P11_104_80, P11, P11_104, 00:05:09.351, 00:05:08.21, 00:05:09.61, 15410, 15480, dry dish rag, dry, 14, rag:dish, 17, ['rag:dish'], [17]
P11_104_81, P11, P11_104, 00:05:10.852, 00:05:11.02, 00:05:11.79, 15551, 15589, hang up dish rag, hang-up, 41, rag:dish, 17, ['rag:dish'], [17]
P11_104_83, P11, P11_104, 00:05:15.600, 00:05:14.81, 00:05:15.87, 15740, 15793, pick up bowls, pick-up, 0, bowl, 7, ['bowl'], [7]
P11_104_84, P11, P11_104, 00:05:17.100, 00:05:16.76, 00:05:17.91, 15838, 15895, put down bowls, put-down, 1, bowl, 7, ['bowl'], [7]
P11_104_9, P11, P11_104, 00:00:22.601, 00:00:22.31, 00:00:23.30, 1115, 1165, put down pot, put-down, 1, pot, 29, ['pot'], [29]
P11_104_93, P11, P11_104, 00:06:20.351, 00:06:20.89, 00:06:21.84, 19044, 19092, put soap on hands, put-on, 1, soap, 22, ['soap', 'hand'], [22, 11]
P11_104_94, P11, P11_104, 00:06:29.100, 00:06:28.32, 00:06:29.64, 19416, 19482, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P11_104_97, P11, P11_104, 00:06:57.851, 00:06:55.46, 00:06:58.60, 20773, 20930, pick up spatula, pick-up, 0, spatula, 20, ['spatula'], [20]
P11_105_16, P11, P11_105, 00:00:46.351, 00:00:45.97, 00:00:47.06, 2298, 2353, pick up knife, pick-up, 0, knife, 4, ['knife'], [4]
P11_105_23, P11, P11_105, 00:01:16.851, 00:01:16.18, 00:01:17.83, 3809, 3891, pick up oven tray, pick-up, 0, tray:oven, 35, ['tray:oven'], [35]
P11_105_29, P11, P11_105, 00:01:37.851, 00:01:37.03, 00:01:37.97, 4851, 4898, pick up knife, pick-up, 0, knife, 4, ['knife'], [4]
P11_105_30, P11, P11_105, 00:01:39.600, 00:01:39.17, 00:01:39.90, 4958, 4995, pick up knife sharpener, pick-up, 0, sharpener:knife, 212, ['sharpener:knife'], [212]
P11_105_32, P11, P11_105, 00:01:49.101, 00:01:49.35, 00:01:49.84, 5467, 5492, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P11_105_33, P11, P11_105, 00:01:49.851, 00:01:49.73, 00:01:51.51, 5486, 5575, put down knife sharpener, put-down, 1, sharpener:knife, 212, ['sharpener:knife'], [212]
P11_105_35, P11, P11_105, 00:01:55.851, 00:01:54.14, 00:01:56.25, 5707, 5812, pick up chopping board, pick-up, 0, board:chopping, 18, ['board:chopping'], [18]
P11_105_36, P11, P11_105, 00:01:57.600, 00:01:56.48, 00:01:57.24, 5823, 5862, drop chopping board, drop, 59, board:chopping, 18, ['board:chopping'], [18]
P11_105_37, P11, P11_105, 00:01:58.851, 00:01:58.46, 00:01:59.72, 5923, 5986, put down chopping board, put-down, 1, board:chopping, 18, ['board:chopping'], [18]
P11_105_38, P11, P11_105, 00:01:59.851, 00:01:59.82, 00:02:00.65, 5991, 6032, pick up chopping board, pick-up, 0, board:chopping, 18, ['board:chopping'], [18]
P11_105_40, P11, P11_105, 00:02:03.101, 00:02:01.78, 00:02:03.38, 6089, 6169, put away chopping board, put, 1, board:chopping, 18, ['board:chopping'], [18]
P11_105_42, P11, P11_105, 00:02:05.852, 00:02:05.26, 00:02:06.00, 6263, 6300, pick up chopping board, pick-up, 0, board:chopping, 18, ['board:chopping'], [18]
P11_105_43, P11, P11_105, 00:02:09.101, 00:02:07.81, 00:02:08.62, 6390, 6431, put down chopping board, put-down, 1, board:chopping, 18, ['board:chopping'], [18]
P11_105_5, P11, P11_105, 00:00:23.101, 00:00:22.53, 00:00:26.00, 1126, 1300, pick up oven tray, pick-up, 0, tray:oven, 35, ['tray:oven'], [35]
P11_105_57, P11, P11_105, 00:02:52.601, 00:02:52.63, 00:02:53.38, 8631, 8669, pick up knife, pick-up, 0, knife, 4, ['knife'], [4]
P11_105_6, P11, P11_105, 00:00:26.101, 00:00:26.13, 00:00:26.90, 1306, 1345, put down oven tray, put-down, 1, tray:oven, 35, ['tray:oven'], [35]
P11_105_63, P11, P11_105, 00:03:48.351, 00:03:48.09, 00:03:48.71, 11404, 11435, pick up knife, pick-up, 0, knife, 4, ['knife'], [4]
P11_105_64, P11, P11_105, 00:03:49.352, 00:03:48.49, 00:03:49.62, 11424, 11481, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P11_105_65, P11, P11_105, 00:03:52.601, 00:03:52.01, 00:03:52.70, 11600, 11635, pick up knife, pick-up, 0, knife, 4, ['knife'], [4]
P11_105_66, P11, P11_105, 00:03:53.602, 00:03:52.88, 00:03:54.45, 11644, 11722, put down knife, put-down, 1, knife, 4, ['knife'], [4]
P11_105_68, P11, P11_105, 00:03:56.352, 00:03:56.48, 00:03:57.51, 11824, 11875, pick up slicer, pick-up, 0, slicer, 220, ['slicer'], [220]
P11_105_7, P11, P11_105, 00:00:27.101, 00:00:27.23, 00:00:28.22, 1361, 1411, pick up oven tray, pick-up, 0, tray:oven, 35, ['tray:oven'], [35]
P11_105_72, P11, P11_105, 00:04:15.351, 00:04:14.58, 00:04:15.49, 12729, 12774, put down onion slicer, put-down, 1, slicer:onion, 220, ['slicer:onion'], [220]
P11_105_76, P11, P11_105, 00:04:45.101, 00:04:44.47, 00:04:45.62, 14223, 14281, put down onion slicer, put-down, 1, slicer:onion, 220, ['slicer:onion'], [220]
P11_105_79, P11, P11_105, 00:05:10.851, 00:05:10.73, 00:05:11.41, 15536, 15570, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P11_105_9, P11, P11_105, 00:00:31.851, 00:00:28.87, 00:00:32.01, 1443, 1600, put down oven tray, put-down, 1, tray:oven, 35, ['tray:oven'], [35]
P11_107_1, P11, P11_107, 00:00:07.102, 00:00:06.13, 00:00:08.78, 306, 438, pick up plate, pick-up, 0, plate, 2, ['plate'], [2]
P11_107_11, P11, P11_107, 00:00:28.851, 00:00:28.28, 00:00:30.39, 1414, 1519, put back tray, put-back, 1, tray, 35, ['tray'], [35]
P11_107_15, P11, P11_107, 00:00:37.851, 00:00:36.13, 00:00:38.74, 1806, 1937, pick up scissors, pick-up, 0, scissors, 79, ['scissors'], [79]
P11_107_2, P11, P11_107, 00:00:09.351, 00:00:08.50, 00:00:10.09, 425, 504, put down plate, put-down, 1, plate, 2, ['plate'], [2]
P11_107_23, P11, P11_107, 00:01:34.851, 00:01:34.32, 00:01:35.47, 4716, 4773, put down scissors in dishwasher, put-down, 1, scissors, 79, ['scissors', 'dishwasher'], [79, 70]
P11_107_24, P11, P11_107, 00:01:36.603, 00:01:36.40, 00:01:37.06, 4820, 4853, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P11_107_26, P11, P11_107, 00:01:42.103, 00:01:41.61, 00:01:42.61, 5080, 5130, pick up fork, pick-up, 0, fork, 14, ['fork'], [14]
P11_107_29, P11, P11_107, 00:01:53.600, 00:01:52.78, 00:01:53.88, 5639, 5694, put fork in dishwasher, put-in, 5, fork, 14, ['fork', 'dishwasher'], [14, 70]
P11_107_3, P11, P11_107, 00:00:11.100, 00:00:10.19, 00:00:10.98, 509, 549, put down plates, put-down, 1, plate, 2, ['plate'], [2]
P11_107_6, P11, P11_107, 00:00:15.601, 00:00:14.57, 00:00:17.44, 728, 872, take out tray, take-out, 12, tray, 35, ['tray'], [35]
P11_107_8, P11, P11_107, 00:00:22.102, 00:00:18.85, 00:00:23.17, 942, 1158, put back tray, put-back, 1, tray, 35, ['tray'], [35]
P11_107_9, P11, P11_107, 00:00:24.600, 00:00:24.19, 00:00:25.84, 1209, 1292, take out tray, take-out, 12, tray, 35, ['tray'], [35]
P11_109_100, P11, P11_109, 00:03:05.101, 00:03:04.45, 00:03:07.30, 9222, 9365, pick up fork, pick-up, 0, fork, 14, ['fork'], [14]
P11_109_101, P11, P11_109, 00:03:05.851, 00:03:04.51, 00:03:05.65, 9225, 9282, pick up fork, pick-up, 0, fork, 14, ['fork'], [14]
P11_109_102, P11, P11_109, 00:03:06.851, 00:03:05.18, 00:03:06.05, 9259, 9302, pick up fork, pick-up, 0, fork, 14, ['fork'], [14]
P11_109_103, P11, P11_109, 00:03:08.601, 00:03:06.96, 00:03:09.39, 9348, 9469, put forks away, put, 1, fork, 14, ['fork'], [14]
P11_109_104, P11, P11_109, 00:03:09.601, 00:03:09.42, 00:03:10.62, 9471, 9531, pick up spoon, pick-up, 0, spoon, 1, ['spoon'], [1]
P11_109_105, P11, P11_109, 00:03:10.852, 00:03:10.31, 00:03:12.54, 9515, 9627, pick up spoons, pick-up, 0, spoon, 1, ['spoon'], [1]
P11_109_106, P11, P11_109, 00:03:13.851, 00:03:12.64, 00:03:14.28, 9632, 9714, put away spoons, put-away, 1, spoon, 1, ['spoon'], [1]
P11_109_107, P11, P11_109, 00:03:17.351, 00:03:17.45, 00:03:18.19, 9872, 9909, pick up spoon, pick-up, 0, spoon, 1, ['spoon'], [1]
P11_109_108, P11, P11_109, 00:03:18.351, 00:03:18.58, 00:03:18.94, 9929, 9947, put away spoon, put, 1, spoon, 1, ['spoon'], [1]
P11_109_109, P11, P11_109, 00:03:19.101, 00:03:18.71, 00:03:19.97, 9935, 9998, pick up fork, pick-up, 0, fork, 14, ['fork'], [14]
P11_109_110, P11, P11_109, 00:03:19.852, 00:03:18.91, 00:03:20.26, 9945, 10013, pick up spoon, pick-up, 0, spoon, 1, ['spoon'], [1]
P11_109_111, P11, P11_109, 00:03:20.101, 00:03:18.57, 00:03:20.46, 9928, 10023, put away spoon, put, 1, spoon, 1, ['spoon'], [1]
P11_109_112, P11, P11_109, 00:03:20.601, 00:03:20.46, 00:03:21.60, 10023, 10080, pick up fork, pick-up, 0, fork, 14, ['fork'], [14]
P11_109_113, P11, P11_109, 00:03:21.351, 00:03:21.24, 00:03:21.93, 10062, 10096, put away fork, put-away, 1, fork, 14, ['fork'], [14]
P11_109_118, P11, P11_109, 00:03:28.852, 00:03:28.46, 00:03:29.07, 10423, 10453, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P11_109_120, P11, P11_109, 00:03:30.850, 00:03:30.56, 00:03:31.17, 10528, 10558, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P11_109_21, P11, P11_109, 00:00:44.101, 00:00:43.41, 00:00:44.72, 2170, 2236, pick up glass, pick-up, 0, glass, 10, ['glass'], [10]
P11_109_22, P11, P11_109, 00:00:45.851, 00:00:45.46, 00:00:46.12, 2273, 2306, put down glass, put-down, 1, glass, 10, ['glass'], [10]
P11_109_23, P11, P11_109, 00:00:46.600, 00:00:46.61, 00:00:47.41, 2330, 2370, put down glass, put-down, 1, glass, 10, ['glass'], [10]
P11_109_24, P11, P11_109, 00:00:48.100, 00:00:47.66, 00:00:48.41, 2383, 2420, pick up glass, pick-up, 0, glass, 10, ['glass'], [10]
P11_109_25, P11, P11_109, 00:00:48.851, 00:00:48.61, 00:00:49.69, 2430, 2484, put down glass, put-down, 1, glass, 10, ['glass'], [10]
P11_109_26, P11, P11_109, 00:00:50.351, 00:00:50.11, 00:00:50.86, 2505, 2543, pick up glass, pick-up, 0, glass, 10, ['glass'], [10]
P11_109_27, P11, P11_109, 00:00:51.600, 00:00:51.46, 00:00:52.28, 2573, 2614, put down glass, put-down, 1, glass, 10, ['glass'], [10]
P11_109_28, P11, P11_109, 00:00:53.351, 00:00:52.96, 00:00:53.71, 2648, 2685, pick up glass, pick-up, 0, glass, 10, ['glass'], [10]
P11_109_29, P11, P11_109, 00:00:54.101, 00:00:54.06, 00:00:54.46, 2703, 2723, put down glass, put-down, 1, glass, 10, ['glass'], [10]
P11_109_30, P11, P11_109, 00:00:54.851, 00:00:54.65, 00:00:55.21, 2732, 2760, pick up glass, pick-up, 0, glass, 10, ['glass'], [10]
P11_109_31, P11, P11_109, 00:00:56.101, 00:00:54.00, 00:00:55.20, 2700, 2760, put down glass, put-down, 1, glass, 10, ['glass'], [10]
P11_109_32, P11, P11_109, 00:00:56.351, 00:00:57.04, 00:00:57.69, 2852, 2884, pick up glass, pick-up, 0, glass, 10, ['glass'], [10]
P11_109_33, P11, P11_109, 00:00:57.351, 00:00:57.39, 00:00:57.94, 2869, 2897, put down glass, put-down, 1, glass, 10, ['glass'], [10]
P11_109_34, P11, P11_109, 00:00:58.101, 00:00:58.04, 00:00:58.98, 2902, 2949, pick up glass, pick-up, 0, glass, 10, ['glass'], [10]
P11_109_35, P11, P11_109, 00:00:59.351, 00:00:59.08, 00:00:59.95, 2954, 2997, put down glass, put-down, 1, glass, 10, ['glass'], [10]
P11_109_36, P11, P11_109, 00:01:00.851, 00:01:00.05, 00:01:02.62, 3002, 3131, pick up glasses, pick-up, 0, glass, 10, ['glass'], [10]
P11_109_38, P11, P11_109, 00:01:05.101, 00:01:04.54, 00:01:09.17, 3227, 3458, unload glass, unload, 0, glass, 10, ['glass'], [10]
P11_109_39, P11, P11_109, 00:01:06.101, 00:01:07.97, 00:01:09.17, 3398, 3458, unload glass, unload, 0, glass, 10, ['glass'], [10]
P11_109_40, P11, P11_109, 00:01:07.351, 00:01:06.08, 00:01:07.72, 3304, 3386, unload glass, unload, 0, glass, 10, ['glass'], [10]
P11_109_41, P11, P11_109, 00:01:08.351, 00:01:06.02, 00:01:08.85, 3301, 3442, put away glasses, put-away, 1, glass, 10, ['glass'], [10]
P11_109_42, P11, P11_109, 00:01:11.350, 00:01:10.86, 00:01:13.49, 3543, 3674, pick up glasses, pick-up, 0, glass, 10, ['glass'], [10]
P11_109_43, P11, P11_109, 00:01:13.600, 00:01:13.45, 00:01:14.13, 3672, 3706, unload glass, unload, 0, glass, 10, ['glass'], [10]
P11_109_44, P11, P11_109, 00:01:15.100, 00:01:14.17, 00:01:16.09, 3708, 3804, unload glass, unload, 0, glass, 10, ['glass'], [10]
P11_109_45, P11, P11_109, 00:01:17.100, 00:01:16.19, 00:01:18.37, 3809, 3918, unload glass, unload, 0, glass, 10, ['glass'], [10]
P11_109_46, P11, P11_109, 00:01:18.351, 00:01:18.47, 00:01:19.55, 3923, 3977, unload, unload, 0, glass, 10, ['glass'], [10]
P11_109_47, P11, P11_109, 00:01:21.850, 00:01:21.40, 00:01:23.44, 4070, 4172, pick up spoon rests, pick-up, 0, spoon, 1, ['spoon'], [1]
P11_109_56, P11, P11_109, 00:01:41.351, 00:01:40.39, 00:01:41.30, 5019, 5065, pick up bowl, pick-up, 0, bowl, 7, ['bowl'], [7]
P11_109_57, P11, P11_109, 00:01:43.601, 00:01:43.46, 00:01:45.10, 5173, 5255, pick up bowl, pick-up, 0, bowl, 7, ['bowl'], [7]
P11_109_58, P11, P11_109, 00:01:45.100, 00:01:45.04, 00:01:46.15, 5252, 5307, place down bowl, place-down, 1, bowl, 7, ['bowl'], [7]
P11_109_59, P11, P11_109, 00:01:47.100, 00:01:45.93, 00:01:48.31, 5296, 5415, pick up bowl, pick-up, 0, bowl, 7, ['bowl'], [7]
P11_109_60, P11, P11_109, 00:01:47.851, 00:01:47.20, 00:01:49.05, 5360, 5452, pick up bowls, pick-up, 0, bowl, 7, ['bowl'], [7]
P11_109_63, P11, P11_109, 00:01:52.851, 00:01:52.03, 00:01:52.70, 5601, 5635, put away bowls, put-away, 1, bowl, 7, ['bowl'], [7]
P11_109_65, P11, P11_109, 00:01:56.101, 00:01:55.78, 00:01:56.61, 5789, 5830, pick up bowls, pick-up, 0, bowl, 7, ['bowl'], [7]
P11_109_67, P11, P11_109, 00:01:59.850, 00:01:58.79, 00:02:01.30, 5939, 6065, put away bowls, put-away, 1, bowl, 7, ['bowl'], [7]
P11_109_69, P11, P11_109, 00:02:03.851, 00:02:03.33, 00:02:04.19, 6166, 6209, pick up chopping block, pick-up, 0, block:chopping, 18, ['block:chopping'], [18]
P11_109_74, P11, P11_109, 00:02:10.601, 00:02:09.76, 00:02:15.26, 6488, 6763, put away chopping block, put, 1, block:chopping, 18, ['block:chopping'], [18]
P11_109_82, P11, P11_109, 00:02:29.351, 00:02:29.34, 00:02:30.21, 7467, 7510, pick up bowl, pick-up, 0, bowl, 7, ['bowl'], [7]
P11_109_84, P11, P11_109, 00:02:34.101, 00:02:34.07, 00:02:34.62, 7703, 7731, put away bowl, put, 1, bowl, 7, ['bowl'], [7]
P11_109_86, P11, P11_109, 00:02:39.852, 00:02:39.27, 00:02:40.35, 7963, 8017, pick up spoon, pick-up, 0, spoon, 1, ['spoon'], [1]
P11_109_88, P11, P11_109, 00:02:43.101, 00:02:41.88, 00:02:43.57, 8094, 8178, put away spoon, put, 1, spoon, 1, ['spoon'], [1]
P11_109_91, P11, P11_109, 00:02:47.351, 00:02:46.90, 00:02:47.83, 8345, 8391, pick up plate, pick-up, 0, plate, 2, ['plate'], [2]
P11_109_96, P11, P11_109, 00:02:53.601, 00:02:53.15, 00:02:54.25, 8657, 8712, place soap dispenser on plate, place, 1, dispenser:soap, 22, ['dispenser:soap', 'plate'], [22, 2]
P11_109_98, P11, P11_109, 00:03:02.101, 00:03:01.78, 00:03:02.80, 9089, 9140, pick up forks, pick-up, 0, fork, 14, ['fork'], [14]
P11_109_99, P11, P11_109, 00:03:03.851, 00:03:02.90, 00:03:04.35, 9145, 9217, put down forks, put-down, 1, fork, 14, ['fork'], [14]
P11_11_11, P11, P11_11, 00:00:23.690, 00:00:22.20, 00:00:23.20, 1332, 1392, pick up scissors, pick-up, 0, scissors, 79, ['scissors'], [79]
P11_11_17, P11, P11_11, 00:00:44.980, 00:00:44.27, 00:00:45.21, 2656, 2712, turn on water, turn-on, 6, tap, 0, ['tap'], [0]
P11_11_18, P11, P11_11, 00:00:46.710, 00:00:45.03, 00:00:47.46, 2701, 2847, rinse scissors, rinse, 2, scissors, 79, ['scissors'], [79]
P11_11_19, P11, P11_11, 00:00:48.690, 00:00:47.69, 00:00:51.32, 2861, 3079, scrub scissors, scrub, 29, scissors, 79, ['scissors'], [79]
P11_11_2, P11, P11_11, 00:00:06.559, 00:00:05.19, 00:00:06.44, 311, 386, take out plates, take-out, 12, plate, 2, ['plate'], [2]
P11_11_20, P11, P11_11, 00:00:52.610, 00:00:51.90, 00:00:55.42, 3114, 3325, rinse scissors, rinse, 2, scissors, 79, ['scissors'], [79]
P11_11_22, P11, P11_11, 00:00:58.710, 00:00:57.27, 00:01:00.63, 3436, 3637, put away scissors, put-away, 1, scissors, 79, ['scissors'], [79]
P11_11_3, P11, P11_11, 00:00:08.650, 00:00:07.29, 00:00:09.33, 437, 559, put down plates, put-down, 1, plate, 2, ['plate'], [2]
P11_11_8, P11, P11_11, 00:00:19.109, 00:00:16.40, 00:00:18.40, 983, 1104, put oven tray back, put, 1, tray:oven, 35, ['tray:oven'], [35]
P11_12_0, P11, P11_12, 00:00:01.439, 00:00:00.90, 00:00:01.91, 54, 114, pick up plate, pick-up, 0, plate, 2, ['plate'], [2]
P11_12_1, P11, P11_12, 00:00:04.500, 00:00:03.58, 00:00:04.83, 214, 289, put plate in sink, put-in, 5, plate, 2, ['plate', 'sink'], [2, 63]
P11_12_10, P11, P11_12, 00:00:33.850, 00:00:32.17, 00:00:36.81, 1930, 2208, rinse front of plate, rinse, 2, front:plate, 2, ['front:plate'], [2]
P11_12_11, P11, P11_12, 00:00:37.379, 00:00:37.26, 00:00:40.68, 2235, 2440, rinse back of plate, rinse, 2, plate, 2, ['plate'], [2]
P11_12_12, P11, P11_12, 00:00:41.519, 00:00:40.78, 00:00:41.62, 2446, 2497, rinse front of plates, rinse, 2, front:plate, 2, ['front:plate'], [2]
P11_12_13, P11, P11_12, 00:00:42.519, 00:00:41.72, 00:00:42.63, 2503, 2557, turn off water, turn-off, 8, tap, 0, ['tap'], [0]
P11_12_14, P11, P11_12, 00:00:43.909, 00:00:42.67, 00:00:44.82, 2560, 2689, put plates in drying rack, put-in, 5, plate, 2, ['plate', 'rack:drying'], [2, 110]
P11_12_2, P11, P11_12, 00:00:05.770, 00:00:04.93, 00:00:06.26, 295, 375, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P11_12_3, P11, P11_12, 00:00:08.410, 00:00:07.24, 00:00:11.70, 434, 702, put soap on sponge, put-on, 1, soap, 22, ['soap', 'sponge'], [22, 9]
P11_12_4, P11, P11_12, 00:00:14.730, 00:00:13.56, 00:00:16.62, 813, 997, rinse off plate, rinse-off, 2, plate, 2, ['plate'], [2]
P11_12_5, P11, P11_12, 00:00:17.450, 00:00:16.48, 00:00:30.93, 988, 1855, scrub plate, scrub, 29, plate, 2, ['plate'], [2]
P11_12_6, P11, P11_12, 00:00:23.510, 00:00:22.66, 00:00:27.74, 1359, 1664, scrub back of plate, scrub, 29, plate, 2, ['plate'], [2]
P11_12_7, P11, P11_12, 00:00:28.330, 00:00:27.28, 00:00:28.74, 1636, 1724, scrub front of plate, scrub, 29, front:plate, 2, ['front:plate'], [2]
P11_12_8, P11, P11_12, 00:00:31.400, 00:00:30.43, 00:00:31.34, 1825, 1880, put down sponge, put-down, 1, sponge, 9, ['sponge'], [9]
P11_12_9, P11, P11_12, 00:00:32.460, 00:00:31.69, 00:00:33.76, 1901, 2025, turn on water, turn-on, 6, tap, 0, ['tap'], [0]
P11_13_17, P11, P11_13, 00:00:45.679, 00:00:45.38, 00:00:46.47, 2722, 2788, pick up spoon, pick-up, 0, spoon, 1, ['spoon'], [1]
P11_13_18, P11, P11_13, 00:00:48.559, 00:00:47.61, 00:00:48.54, 2856, 2912, put spoon in bowl, put-in, 5, spoon, 1, ['spoon', 'bowl'], [1, 7]
P11_13_22, P11, P11_13, 00:00:59.719, 00:00:59.56, 00:01:00.65, 3573, 3639, pick up bowl, pick-up, 0, bowl, 7, ['bowl'], [7]
P11_13_23, P11, P11_13, 00:01:02.239, 00:01:00.76, 00:01:02.14, 3645, 3728, put down bowl, put-down, 1, bowl, 7, ['bowl'], [7]
P11_13_5, P11, P11_13, 00:00:16.250, 00:00:15.86, 00:00:17.15, 951, 1029, pick up bowl, pick-up, 0, bowl, 7, ['bowl'], [7]
P11_14_1, P11, P11_14, 00:00:03.310, 00:00:03.14, 00:00:03.86, 188, 231, put bowl in sink, put-in, 5, bowl, 7, ['bowl', 'sink'], [7, 63]
P11_14_2, P11, P11_14, 00:00:04.380, 00:00:03.96, 00:00:05.68, 237, 340, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P11_14_3, P11, P11_14, 00:00:05.930, 00:00:05.46, 00:00:08.81, 327, 528, rinse spoon, rinse, 2, spoon, 1, ['spoon'], [1]
P11_14_5, P11, P11_14, 00:00:10.160, 00:00:08.91, 00:00:10.29, 534, 617, put spoon away, put, 1, spoon, 1, ['spoon'], [1]
P11_14_6, P11, P11_14, 00:00:12.379, 00:00:10.72, 00:00:20.13, 643, 1207, rinse bowl, rinse, 2, bowl, 7, ['bowl'], [7]
P11_14_7, P11, P11_14, 00:00:16.240, 00:00:11.40, 00:00:23.14, 684, 1388, rinse bowl, rinse, 2, bowl, 7, ['bowl'], [7]
P11_14_8, P11, P11_14, 00:00:22.449, 00:00:22.69, 00:00:23.36, 1361, 1401, turn off water, turn-off, 8, tap, 0, ['tap'], [0]
P11_14_9, P11, P11_14, 00:00:24.349, 00:00:23.96, 00:00:24.84, 1437, 1490, put bowl in drying rack, put-in, 5, bowl, 7, ['bowl', 'rack:drying'], [7, 110]
P11_15_102, P11, P11_15, 00:07:25.289, 00:07:23.50, 00:07:36.08, 26610, 27364, put away plates, put-away, 1, plate, 2, ['plate'], [2]
P11_15_103, P11, P11_15, 00:07:27.069, 00:07:25.53, 00:07:27.48, 26731, 26848, put away bowl, put, 1, bowl, 7, ['bowl'], [7]
P11_15_104, P11, P11_15, 00:07:29.310, 00:07:27.54, 00:07:30.38, 26852, 27022, put away bowl, put, 1, bowl, 7, ['bowl'], [7]
P11_15_105, P11, P11_15, 00:07:35.389, 00:07:31.01, 00:07:33.32, 27060, 27199, put away bowl, put, 1, bowl, 7, ['bowl'], [7]
P11_15_106, P11, P11_15, 00:07:41.900, 00:07:40.72, 00:07:42.38, 27643, 27742, put away measuring cup, put, 1, cup:measuring, 13, ['cup:measuring'], [13]
P11_15_107, P11, P11_15, 00:07:43.810, 00:07:42.89, 00:07:43.94, 27773, 27836, put away slicer, put, 1, slicer, 220, ['slicer'], [220]
P11_15_108, P11, P11_15, 00:07:45.889, 00:07:44.77, 00:07:46.37, 27886, 27982, put away mug, put, 1, mug, 13, ['mug'], [13]
P11_15_12, P11, P11_15, 00:00:51.060, 00:00:49.57, 00:00:51.21, 2974, 3072, turn off water, turn-off, 8, tap, 0, ['tap'], [0]
P11_15_20, P11, P11_15, 00:01:12.370, 00:01:11.68, 00:01:14.17, 4300, 4450, pick up pots, pick-up, 0, pot, 29, ['pot'], [29]
P11_15_21, P11, P11_15, 00:01:16.670, 00:01:15.45, 00:01:17.80, 4527, 4668, place down pot on hob, place-down, 1, pot, 29, ['pot', 'hob'], [29, 24]
P11_15_23, P11, P11_15, 00:01:27.670, 00:01:24.65, 00:01:26.69, 5079, 5201, put down measuring jug, put-down, 1, jug:measuring, 66, ['jug:measuring'], [66]
P11_15_3, P11, P11_15, 00:00:12.030, 00:00:10.37, 00:00:12.61, 622, 756, take out measuring jug, take-out, 12, jug:measuring, 66, ['jug:measuring'], [66]
